alias	canonical_path	source_repository	disposition	relationship	notes
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R5_order_diagnostic.py	research/archive/strict-layer-proof-research/archive-by-series/70-85/85_R5_order_diagnostic.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R5_order_diagnostic_certificate.txt	research/archive/strict-layer-proof-research/archive-by-series/70-85/85_R5_order_diagnostic_certificate.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R6_N0_Split_Family_x_FullWord_Source_Projection_Rearchitecture.md	research/a1/records/n0-split-family-x-fullword-source-projection-rearchitecture.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R6_N0_fullword_projection_certificate.txt	research/archive/strict-layer-proof-research/archive-by-series/70-85/85_R6_N0_fullword_projection_certificate.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R6_N0_fullword_projection_diagnostic.py	research/archive/strict-layer-proof-research/archive-by-series/70-85/85_R6_N0_fullword_projection_diagnostic.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R6_R10_Second_Five_Round_Architecture_Shock_Checkpoint.md	research/a1/records/r10-second-five-architecture-shock.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R6_live_N0_split_base_scan.py	research/archive/strict-layer-proof-research/archive-by-series/70-85/85_R6_live_N0_split_base_scan.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R6_live_N0_split_base_scan_certificate.txt	research/archive/strict-layer-proof-research/archive-by-series/70-85/85_R6_live_N0_split_base_scan_certificate.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R7_J2_Endpoint_Modular_Jump_and_CommonScale_Integer_Extinction.md	research/a1/records/j2-endpoint-modular-jump-commonscale-integer-extinction.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R7_endpoint_jump_certificate.txt	research/archive/strict-layer-proof-research/archive-by-series/70-85/85_R7_endpoint_jump_certificate.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R7_endpoint_jump_diagnostic.py	research/archive/strict-layer-proof-research/archive-by-series/70-85/85_R7_endpoint_jump_diagnostic.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R8_PLCF_Countermodel_Differential_and_SourceProjection_Termination.md	research/a1/records/plcf-countermodel-differential-sourceprojection-termination.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R8_PLCF_gate_certificate.txt	research/archive/strict-layer-proof-research/archive-by-series/70-85/85_R8_PLCF_gate_certificate.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R8_PLCF_gate_differential.py	research/archive/strict-layer-proof-research/archive-by-series/70-85/85_R8_PLCF_gate_differential.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R9_Joint_FullRoot_x_ExactSource_Incidence_Central_Assault.md	research/a1/records/joint-fullroot-x-exactsource-incidence-central-assault.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R9_joint_incidence_certificate.py	research/archive/strict-layer-proof-research/archive-by-series/70-85/85_R9_joint_incidence_certificate.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_R9_joint_incidence_certificate.txt	research/archive/strict-layer-proof-research/archive-by-series/70-85/85_R9_joint_incidence_certificate.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research:archive-by-series/70-85/85_phaseII_R10_root_lattice_interlacing_certificate.py	research/archive/strict-layer-proof-research/archive-by-series/70-85/85_phaseII_R10_root_lattice_interlacing_certificate.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
