target_relative_path	source_repository	source_repository_url	source_branch	source_HEAD	source_relative_path	git_tracked	source_blob_oid_if_available	raw_sha256	canonical_text_sha256	asset_class	research_layer	research_series	migration_disposition	provenance_note
research/strict/campaigns/J2-55/pre-J2-plans-01-10/A1_J2_NRSEC_Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/40-A1-J2-plans-01-10/A1_J2_NRSEC_Report.md	TRUE	90bc7f2c9633e9b4939a637d81fd548d8d9cc5e1	ba72c527d81ac90f6f66d40b6544e26db23bfe81048308a071fb6bc0dda6447a	f5f8ac7dfc396cc0a148ce6f8c3ef3ce066f7596ba9452417d3ded887bb49cd3	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/pre-J2-plans-01-10/A1_J2_PRCC10_Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/40-A1-J2-plans-01-10/A1_J2_PRCC10_Report.md	TRUE	2cbe22ad7045002f5dbc635dffddaa1b101ed5d4	f5eb5e2e2b2f1bf8f1e80412011870d020d39e66f81102e8bb631e90baa4c036	eaf407dc7c821474ca522b588d480fa0c7b7f528e5fae281c88c34b950738d21	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/pre-J2-plans-01-10/A1_J2_RCRF4_Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/40-A1-J2-plans-01-10/A1_J2_RCRF4_Report.md	TRUE	e28feb605d823f18550be2358dd67d9ca8ef728e	cd7b29649f44f75f19a4c0458aa5202844844ff86a336cd6f57653e83403afaf	466ee1abafa72fdfd5c2db797ff4df63552b7631df7e727724cf6e04a2471582	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-55/pre-J2-plans-01-10/A1_J2_TLRC7_Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/40-A1-J2-plans-01-10/A1_J2_TLRC7_Report.md	TRUE	4cc51254922576ed5bba0a9087373e2087ea096f	d8574b962512629a9a400e12e943d7c848dccd6b07110627a8432d80b807214f	e48026dc246969d3781f315529aad13e151d3d77ec92439e15d6c0603bba4b39	MATHEMATICAL_STAGE_REPORT	strict	J2-55	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R10-Gaussian-Hermitian-Det2-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R10-Gaussian-Hermitian-Det2-Report.md	TRUE	e5804ef5e20170df51809085bac7db4bb55dd0a1	66dd16410f28e61967122e50189f0b6ec774be516370150a76276a188e3c53b7	38d8a376e5b0449245d9d45c5bc8bf8d4f394438514ccb65ece8bb3873bc3961	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R11-Gaussian-Modular-Reduction-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R11-Gaussian-Modular-Reduction-Report.md	TRUE	fb62162a8458d106aafbd2e4230c4c817b401d06	b2484c8b3dbce8dd25cdd3b230b0ea0fb684e1cea891a85480ab12e477ba3298	32dcc2b338797a24a2d921912a2a08a430d4443867d45b30cd9e0351aa4632b6	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R12-Independent-Gate-Reintegration-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R12-Independent-Gate-Reintegration-Report.md	TRUE	7329ddd3c4ca0f88eec8ac3b02d61124621a87eb	877a63f0bb82a8a5dede07dec5673ef6a780617d30738644627a29ec4f99f75f	ea241c94c62e31a4aeac03668c4e41b73e951f7e79d5ed7b8b5150eb3b2fafd8	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R12-IntegralizationTorsor.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R12-IntegralizationTorsor.md	TRUE	be725aae0b5b2c8fc6f1c3e5b1064d2caa9dfbc0	7ccf9a8df235ed81fc55ed1e3b823702911472c4e90e9bfdd6e0530484bb004d	63eca2c7b8a3118400a95c92147a5f17be5ac14f0d6cd64fbf2af382d441da45	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R13-Radial-Lattice-Ray-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R13-Radial-Lattice-Ray-Report.md	TRUE	f35965c5bcf748df7a9c139ce2dcf012072f0e23	010d5659cd40cf58f3e4e3ad966b0219bf19c2882411c91b94d0ddda7eb3d7b4	c4905474d9b6da38dd0ce68e766853a7b658aebef63be19fdea990674d52bbf7	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R14-Adelic-Primitive-Shell-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R14-Adelic-Primitive-Shell-Report.md	TRUE	a00155c85793266fca7e7ae2393a44d210c38990	8cdba8e440ee975fd5643c718a3c001ac83322d745ebb579a551d26ab4dc8462	5e516420e1f6b91e8bbed31a24aa2b92adfa43396e8f1dff4717336cfb993812	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R15-Boundary-Defect-Geometry-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R15-Boundary-Defect-Geometry-Report.md	TRUE	36ada7a84d03928ce2745b52a99ff6f4f861c28f	73109bc0596935babf248ab3b2d47da39963515d5695285e04eceb9b11feca63	45e6e31f6bb2dacbaee580b317638aa74671c72549a3fc80fe8e50f996db960e	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R16-Integral-Boundary-Norm-Orbit-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R16-Integral-Boundary-Norm-Orbit-Report.md	TRUE	9425b369bb13f518b5989a362e40c2dd8967a027	0822281c2b27adf6b8477ac42b31a16779c37479bc723805481aafeb19119d70	f6a23e95d1cd345fab62911643d7aea4048510769142021122191d9e3e6422d9	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R17-Cyclotomic-Composition-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R17-Cyclotomic-Composition-Report.md	TRUE	150f9b09c540ef282be30d037bb44ed04c1f31ac	84a93443b79e8221077ca92074ac1b3bd6049ca78a00a731dbded84a4c42a6cc	15cf8ba1fc8e8f142a6225c3042d2e87c216f2c7115f8f6ebcc795e4e8d28513	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R18-Integral-Descent-Commutation-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R18-Integral-Descent-Commutation-Report.md	TRUE	8f0343818a274df58b01a9c83d8845805ebba8e4	290e4613f1cc68ead665e9e17987857a181e48b45a3ca59965875198f82f3ae8	9d6e9984ab4aa9e3ef797d789d3d6f18f743ee85b1c90e88d718823385ea16f0	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R19-Finite-Module-Spin-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R19-Finite-Module-Spin-Report.md	TRUE	f3e0ab2a4951eb113507c36c81474c07cd589a64	3a8d8670b58b1ba6309857f9699962075cc127ce76eeb9bf14974466d9ce23b1	70b48cf8bcbbd7643fc2a56ae967ba775875a132525f619a15cf1eb4ff379ea6	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R1-JParametric-Unimodular-Skeleton-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R1-JParametric-Unimodular-Skeleton-Report.md	TRUE	ed3153fbeb102730cfe52d430a63c00e8aeee6b2	275ac4a059b08a8d58f630c1d7dae91873b096d8dd5f732b9e07e77c53a08302	42e7492acbdd2694e8b7af1a4618674c895dee4e5d05c85b189647511c5cb209	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R20-Semantic-Conductor-Ruling-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R20-Semantic-Conductor-Ruling-Report.md	TRUE	93418d71a037e47875adc48e8affcb93297e9948	77b784ec318929d5e51fa725cbbb96ef15a093b5bca18aef9b641e32ce947352	4f7a24d6eefa0e021da2bae7ab1f5aff01eaaad6c3ac09112ce3b603ce51e00d	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R2-Bivariate-Master-Root-Newton-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R2-Bivariate-Master-Root-Newton-Report.md	TRUE	d38aea14f8104a04a1d54e09eb624a469c142dea	3b25ed6f94a833d71c3fa840807149548e9b8d1eadf9f68d79b2830aad8259dd	302f0f1e28afc3624d8e18878a80101fb3e38cfaff481de09a1830e8707d4565	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R3-ThreePlace-Tropical-Collision-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R3-ThreePlace-Tropical-Collision-Report.md	TRUE	bd3414a8e5497caee0a2507f0f397ee3f7351b05	078b7e2f94417c542d7e9d397efea3a0cd4a2d516a29299a1b4677f6fcd809b2	310fafc0e4adbd6a421dbd8440040ec2783df6050c9dd5845f1a221b997d3600	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R4-Additive-Bracket-Complex-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R4-Additive-Bracket-Complex-Report.md	TRUE	bb257d2f877cb5e66c1e8cda72e28912f725e1dc	0954d88157d9192177523984e4521e12ce6ab667d7fc53ae541fcb6bd42686db	cb74faecd92b7ccd199f67fcff3618e8215b165ce4d82bb25b5fca6a7dc98759	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R5-Cyclotomic-Reciprocal-Tube-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R5-Cyclotomic-Reciprocal-Tube-Report.md	TRUE	5d4a466bdace3526867b4ddd1d3ab4283b67f679	e68a24c460e9d651dd3963d1dbe129801b65a07bbed468a6a75f2ce073a4af14	7c2c739201a14b9b3059b3186b2c558edfb54a29c1baf8085c8a2790217ae407	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R6-TwoRow-Master-Resultant-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R6-TwoRow-Master-Resultant-Report.md	TRUE	87d2030b7c6c0ad7288208ba83493efbde95daf1	6cb3b63e03697e0af1ecc57d1509357fe67c54bbeeeb466ca213d08b9b740456	cf1e1200a9de55524ed37c9ec643cf5489b6391d26baa082da839743e68c1230	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R7-Veronese-Conic-Pencil-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R7-Veronese-Conic-Pencil-Report.md	TRUE	d61ac98c13cc4051c5d57268953cfefbba983315	008ab3ef65758e521697fa37eddee58c8431b69a5964d384a73b063c8b7ce650	d6b8a087a599b4146f4ec13dc012fd0f9835d104a16def73ff00a34c064b7f44	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R8-Norm-Brauer-Geometry-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R8-Norm-Brauer-Geometry-Report.md	TRUE	cd9bc13be3ed324c506a478e967913f6f764934e	8d9a623795e72967d693ee1c1e68c0a823bba0be8ffc463b32ac735c97dac192	e876b1bfe288fbff5a21a393a0eecde6738fc3cc8638bd1b9da7fe12613993c3	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/J2-65/J2-65-R9-Global-Verdict-Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/60-J2-65/J2-65-R9-Global-Verdict-Report.md	TRUE	ac9180dee53f20c43ed7fe060927ebac39b7a554	ac141c4a93f575bdc8acd459bcdec5a0b2cb66656eefb48f79ed0e587877be3a	aa236c4e39b87ad65c1c6562ab3cd671fd2b9beac92a349581270105f226d780	MATHEMATICAL_STAGE_REPORT	strict	J2-65	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/DD/archive/20-DD-complete/DD-SA_A0-Inert_Coverage_Audit.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/20-DD-complete/DD-SA_A0-Inert_Coverage_Audit.md	TRUE	6c6c3e46a2c2e58c948d225ec942cb67ea02973a	20917a25b712f29b091aa3b71429779fa2bbd56eda2b1ba9245a2246547e5fcc	12b74be02e644c0132edc92c3ee388d15208248a65cc7c88ccf53c8221f03fe6	MATHEMATICAL_PROOF	strict	DD	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/DD/archive/20-DD-complete/DD-SA_R11-R20_十轮证明归档.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/20-DD-complete/DD-SA_R11-R20_十轮证明归档.md	TRUE	a209f5b46586260b609e65fa3c217da59873ed75	84c070babc5991b34e9c29646894078d699f58201ed3908ca685325b19527177	16735d463313b4ead2df29ff7d420ebfba0ce5b86ab669d5f04f2fe90e05f3a6	MATHEMATICAL_PROOF	strict	DD	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/DD/archive/20-DD-complete/DD-SA_R20_residual_tail_D_split_firewall.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/20-DD-complete/DD-SA_R20_residual_tail_D_split_firewall.md	TRUE	457588a4752da1d2976903a7e376019d66785bf9	62bfb1e36a1759f360376ee12be9450ac4337173f0aeb09171f6ad927f19a5f1	8add9579aeb1f801e87a081ed09f59089042aa751a50ca4c162d433e1f61de20	MATHEMATICAL_PROOF	strict	DD	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/DD/archive/20-DD-complete/DD-SA_stage_report_R1-R10.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/20-DD-complete/DD-SA_stage_report_R1-R10.md	TRUE	1282d64f1c3236883ba13a43d22979dc0d9b11a2	fe5b937e714dc300a9b912f154bfcff571a5665ed1956443700974a284ffb566	72f8dcdfe409db54df1245dd4b2d0558f0e7400e344e780b6bcfbb5d7ee8aab7	MATHEMATICAL_PROOF	strict	DD	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/DD/strict_layer_DD_error_closure_campaign.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	20-DD/strict_layer_DD_error_closure_campaign.md	TRUE	3f40c731649d98f76a121a807f44f2acbc2d5d2c	fe80268ea8a667e03254f2ab2a819fe68d38976b7ef0eb045787fdd5d4427a10	e286c080f9b4292d95e90fa98ba820f0af047c38990514b1ba61043a52d99c50	MATHEMATICAL_PROOF	strict	DD	COPIED_TRACKED	Tracked strict-layer mathematical document retained under the normalized target layer. Exact canonical-text duplicates omitted: strict:archive-by-series/20-DD-complete/strict_layer_DD_error_closure_campaign.md.
research/strict/DD/strict_layer_DD_independence_audit.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	20-DD/strict_layer_DD_independence_audit.md	TRUE	fde05c1c41b09b77bb29ec577adc16d166513d1b	64ea459926679982b7c6be4b98b29348c5d8b658db26302ad171700e2c703f1b	fa64c7d84f20660113672ebb9a521b2fb50f0c92cce3e446a6f97957457681d1	MATHEMATICAL_PROOF	strict	DD	COPIED_TRACKED	Tracked strict-layer mathematical document retained under the normalized target layer. Exact canonical-text duplicates omitted: strict:archive-by-series/20-DD-complete/strict_layer_DD_independence_audit.md.
research/strict/DD/strict_layer_DD_orientation_recovery_campaign.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	20-DD/strict_layer_DD_orientation_recovery_campaign.md	TRUE	e1a15e4edef651dac01f681167667a2c333d69e3	c2fd45420a503ce1fc4caefbb38894b739953368f8190ed44fb41edfb9c6b629	eb3fbc26709ed1fc50a21fc24e73b9041e4be28a4ad5013c9267f602f9bac179	MATHEMATICAL_PROOF	strict	DD	COPIED_TRACKED	Tracked strict-layer mathematical document retained under the normalized target layer. Exact canonical-text duplicates omitted: strict:archive-by-series/20-DD-complete/strict_layer_DD_orientation_recovery_campaign.md.
research/strict/DD/strict_layer_DD_oriented_tail_window_campaign.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	20-DD/strict_layer_DD_oriented_tail_window_campaign.md	TRUE	1c9d5f59a1c05116f9665c54a95accc9d55b4f98	79bde44cd366f8f337242ccb16a891416d4d3eadaf98426fe09b6947ef13c510	94a1b378f1c411628eaf790759373038138700b0ce0255a20ae1754030232489	MATHEMATICAL_PROOF	strict	DD	COPIED_TRACKED	Tracked strict-layer mathematical document retained under the normalized target layer. Exact canonical-text duplicates omitted: strict:archive-by-series/20-DD-complete/strict_layer_DD_oriented_tail_window_campaign.md.
research/strict/DD/strict_layer_DD_post_deflation_campaign.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	20-DD/strict_layer_DD_post_deflation_campaign.md	TRUE	ca3c0cfda6ce78941a6e43630e77141b46be0259	8e7a760372081385b45a7101807b5438ac49d8ff93def870905f1f960b59132b	2ad8160f1757b2a4354eae8ec5b3f45ce80d2a552d8c3e72309f00a65b0ec2ba	MATHEMATICAL_PROOF	strict	DD	COPIED_TRACKED	Tracked strict-layer mathematical document retained under the normalized target layer. Exact canonical-text duplicates omitted: strict:archive-by-series/20-DD-complete/strict_layer_DD_post_deflation_campaign.md.
research/strict/DD/strict_layer_DD_source_phase_information_audit.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	20-DD/strict_layer_DD_source_phase_information_audit.md	TRUE	18e09657c1c181f8fdfb834c21363bdbb6535c11	a1177cd474e92c9df5d92cf4bc7d5f053b1d8c08c7bdcbe3ba114851ba860c9d	7241f6be198977aa474df9eb7939ef0e0b9bbff800edc8f42a1fc2cd3d0ec4d5	MATHEMATICAL_PROOF	strict	DD	COPIED_TRACKED	Tracked strict-layer mathematical document retained under the normalized target layer. Exact canonical-text duplicates omitted: strict:archive-by-series/20-DD-complete/strict_layer_DD_source_phase_information_audit.md.
